forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,flower_grass||,flower_grass|magic_patch|,flower_grass||,flower_grass||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,flower_grass||,flower_grass||,flower_grass||,flower_grass|grass_tuft|,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|
forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,flower_grass||,flower_grass||,grass||,flower_grass|fence|,flower_grass||,flower_grass|fence|,grass||,flower_grass||,flower_grass||,flower_grass|grass_tuft|,flower_grass||,stone_road||,flower_grass||,flower_grass|flowers|,flower_grass||,flower_grass||,flower_grass||,grass|fence|,flower_grass||,flower_grass|fence|,flower_grass||,grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,flower_grass||,flower_grass||,flower_grass||,flower_grass|flowers|,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass|sign|,plaza||,plaza||,stone_road||,plaza||,plaza||,grass|sign|,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass|flowers|,flower_grass||,flower_grass||,flower_grass||,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor||,forest_floor||,forest_floor||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,plaza||,plaza||,plaza||,plaza||,plaza||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,forest_floor||,forest_floor||,forest_floor||
gate_road||,gate_road||,gate_road||,gate_road|gate_w|enemy_threshold_w,gate_road||,gate_road||,gate_road||,gate_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,plaza||,plaza|castle|,plaza||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,gate_road||,gate_road||,gate_road||,gate_road||,gate_road|gate_e|enemy_threshold_e,gate_road||,gate_road||,gate_road||
forest_floor||,forest_floor||,forest_floor||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,plaza||,plaza||,plaza||,plaza||,plaza||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,forest_floor||,forest_floor||,forest_floor||
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,grass||,plaza||,plaza||,stone_road||,plaza||,plaza||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,flower_grass||,grass||,flower_grass||,flower_grass|grass_tuft|,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass|magic_patch|,grass||,flower_grass||,stone_road||player_spawn,flower_grass||,flower_grass||,flower_grass|flowers|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass|magic_patch|,grass||,flower_grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|
forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,flower_grass||,flower_grass|flowers|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass|sign|,grass||,flower_grass||,stone_road||,flower_grass||,grass||,flower_grass|sign|,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass|magic_patch|,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|
forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,stone_road||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,stone_road||,flower_grass||,flower_grass||,flower_grass||,grass||,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,stone_road|well|,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,gate_road||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,stone_road|market|,flower_grass||,flower_grass||,flower_grass||,grass||,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|
forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,grass||,flower_grass||,flower_grass||,flower_grass|fence|,flower_grass||,stone_road||,flower_grass|fence|,flower_grass||,flower_grass||,flower_grass|magic_patch|,flower_grass||,gate_road||,flower_grass||,flower_grass|flowers|,flower_grass||,grass||,flower_grass||,flower_grass|fence|,stone_road||,grass|fence|,flower_grass||,flower_grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|
forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,grass||,flower_grass||,flower_grass|tree_broadleaf|,flower_grass||,grass|bush|,flower_grass||,flower_grass||,flower_grass||,grass|lamp|,flower_grass||,flower_grass||,gate_road||,grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass|lamp|,flower_grass||,flower_grass||,flower_grass|pond|,flower_grass|tree_conifer|,flower_grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,flower_grass||,grass|magic_patch|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass|grass_tuft|,flower_grass||,flower_grass||,flower_grass||,flower_grass||,gate_road||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass|flowers|,flower_grass||,flower_grass||,grass||,flower_grass|grass_tuft|,flower_grass||,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,grass||,flower_grass||,gate_road|gate_s|enemy_threshold_s,flower_grass||,grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,flower_grass||,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|
forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor||,gate_road||,forest_floor||,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|
forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor||,gate_road||,forest_floor||,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor||,gate_road||,forest_floor||,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_conifer|,forest_floor|tree_broadleaf|,forest_floor|tree_conifer|,forest_floor|tree_conifer|
